,0,1,2
9393,"['475f89cd51cbd8524b0019bc8ee9efdac9a93f7c', 0.025458666415744374]","['afd4b614e924ed2c3a6e7f2a7b9bc3c6f59907c0', 0.030007116114802872]","['bfd659bc417692aeb767d2cafb0f32d23764a7c4', 0.02884390845036676]"
9394,"['1a5a6df9ab2d80206839ecd31c380c7eb670a450', 0.011994245479925742]","['22a3eb342b6628620a11316fe8e9895d62b2f73e', 0.0005225619732664435]","['446591bc1bd9e6732c686e3837db09ffdd7f844a', 0.027546390663975764]"
9395,"['0c0268d5ec6feb5111444bf89b616ff1e13332f8', 0.004890117037394627]","['7e19d79f944e913925d8f2607014e5601d7fb220', 0.00928323110730855]","['bc0e3cb005f7d390f265fd5dd77e29c3f809b4d8', 0.05918116589547633]"
9396,"['011c5febbcd2bf243950ced13e8ce300aa0cd291', 0.09355341196253528]","['0fdffb6391f779c93276518f5ec353d1dfc04ac1', 0.22434362407856898]","['78800b2b88fd8ffbe268db167c9d2fd954a3d6a6', 0.09522326898773227]"
9397,"['13127e7108a2fcc2b73b0e02e246b7b37ed23a9a', 0.018528563261379253]","['5967186ff343cacd14bffcdafcac9c4a8d446540', 0.010193859534525118]","['b1431797204f5db746aa3908668e5ccfaa573b9c', 0.008401839641127791]"
9398,"['1de9d0fcedb923a8b9aea5090e086a0b1b342e72', 0.046898072407886605]","['3033c1fa06f71bd8d3766bc83740ce73a89a9922', 0.02117505792797311]","['59005e745967abe991e095fc5ee10ff670444d6b', 0.021529730401110822]"
9399,"['403420f162f5f0c222505ebf17e7936af2da0b86', 0.008090046769030489]","['a78e53b41cb391b3160b7635894f0eef9347272e', 0.0037183670605982315]","['cf9b1bc6d420de5426b497a69033294c6c9997bd', 0.002203948671638343]"
9400,"['5683e22cdecb14c29450a2bda9f7f90862f459e6', 0.019672418539936447]","['92af022533332f73751ad9250a8ae9bf62391492', 0.012618048411449872]","['c3e4599fe000304577172c113f56cb49239a1de2', 0.021936466986590977]"
9401,"['1b7d89eab449f73c84f143aed48630157547b687', 0.09347098433684033]","['ab3ded47e765da17c6c4f1723c046aeada9ca342', 0.09917295434444574]","['c7263d23b3624d9b4c378c37fb23b4ee42022ddf', 0.21170509574894955]"
9402,"['2a1dd53bb34eabe3132cb132eabaa633c1d64ae5', 0.01607879798851937]","['539e21d8a4568cc761c4f76dc119d5edf2bde8a0', 0.04075502519291492]","['5841767c41290217fd1909794e75943564def405', 0.022314520348640583]"
9403,"['279efb54dd7aba1fccacc35a47cbe2e4a5708174', 0.03521715035090362]","['3608e3d8ead33a634e005b7f3d3d643d10a9c4b6', 0.006357146352389923]","['47221ff4b1ee1b4961fc27e8420b075fb05425e0', 0.029998099543780667]"
9404,"['69f470d1d6ca6198460c5afb979e85dd435a2b47', 0.04103752837877121]","['bc3abe801ff43584c2f03e5cc58cf36b3dc38bfb', 0.05318502248490976]","['d869bee8d84296637897e96b54421f264632a211', 0.04178303078431145]"
9405,"['69642e9647406069f788562235ab3ce1367584f8', 1.688353569207611e-05]","['7df8d77b1cd511c29fff8a8ff4fd240354b99bf9', 0.005665787168847936]","['b5554133526e01f151bbad8c46db437401597761', 0.011451653497445768]"
9406,"['207d8f71fee9323a6c5fd5187fad0b29ea74317a', 0.0032410550831161295]","['6c9b147107064b0e4c451436aa36ae09c956c599', 0.0002096548976862587]","['9bd526387fc53bd46510eeccbd2b02b913d75012', 0.041922364877452635]"
9407,"['2926c44ea5e9d3b2b4e378dee2fa778a68150780', 0.0018762209969932816]","['9a0d9d532d6d4823f6ede5509d765c3ad3f7796c', 0.0006029714035569704]","['eeefc676cab13b31c940dac47d4716e8cff2bb0e', 0.006582272581013316]"
9408,"['4c01ee412decd36ec71ae56fdfbd345669f46156', 0.03559016589688377]","['5394bde2ad021f3febd620f7925f5b00ab47bb79', 2.6021415207890866e-05]","['ebe38234b5a23b27d4b9a089e195b25a3d6715eb', 0.03191279057928209]"
9409,"['01d5789abe19668e0220e7090c8d1a9fa94e1218', 0.1407575153157208]","['6ec11d167d908d8b541b178a3f49e426a0452843', 0.22441141725032615]","['e1067b72f857d6aed2029ae8a8d14fe54ddd36cd', 0.058870175376490155]"
9410,"['07ab20c199592f2bc96d46f95d9361727c67a0cc', 0.013346412130476463]","['5adfe173977b937acec51b07f5ae363988b5d22a', 0.02686567605636511]","['cff5618ba2ba4fab3afc4f72b5f1ebd7f7d53800', 0.052436468881579865]"
9411,"['3fb64d880f995f6314baec5c0d72ab02bdfac5c7', 0.0032499638925200603]","['4df1f4ffd5f22a747a0c576b0832653149a3166a', 0.001250530663031699]","['d82320f297b9bcb574ecf862994450f5d681bfaa', 0.011577183126257062]"
9412,"['029745d898849f171d9f42a46d8a6979a40676a7', 0.7392798933576155]","['2bcc617fe42653eb84da92e97cf4edd7d1cbaa4b', 0.7206845938412157]","['94685a2644c8a0cbb385eb5dff317dd8ec7b6023', 0.7391613395139504]"
9413,"['23b383702ce270a1582db91b509dd0a3378bf381', 0.07325796640252341]","['2a904f51156274c4000ba1dc7028ce072b75a2a7', 0.027512940385498126]","['bae720872fcc7dd8f8c9fa76b23693575365464c', 0.054218101097368285]"
9414,"['01f8d2b540a080e11c843a5e3dfca56a05d0fd5c', 0.036096537686381325]","['8108382655c10198572cd4ad15cf7286b384d869', 0.01370711406381643]","['9c843b56b86fad70852007dc5f5b98023563633d', 0.0065334997529778996]"
9415,"['d82cd8391f75939d7346b46b14891b48fad5ab49', 0.0011726088386190677]","['e5715a2d9c4bbc06fb2011ec12cba31e21d99447', 0.024676641377890593]","['fd3962143c345523c559d801950b9a089132bbdd', 0.001740708890915661]"
9416,"['034fae8405203b24e6f64a8e97f986ac0a283b5d', 0.04244899169988266]","['62c6dfaeb9751cc9904a97c15bea0b701b30cbb3', 0.03477427653955344]","['f6c414eb5a908d0a9427876f07384a32ee28cdc2', 0.05715224195931318]"
9417,"['406396e4f6b7c960fd984bfcc27ba0086d5fd4f3', 1.3740547985409344]","['a2dc95ad3c100d9705fe60de74d8bb23df29ecc0', 0.004452778893495227]","['d1939783a0e85a8017cdeccaa315c03aa4a23aaa', 0.010179291254616165]"
9418,"['0e5ed46e05f57de23de45d5d0f17f4907ba18b14', 0.04248839012087171]","['0ea0aa5e607a1296b126680270a21be5c96984df', 0.061262139092598054]","['cfe8fda0117973e8175828dc8866f4ce35f6a7ce', 0.0654464779802948]"
9419,"['9684e49f09230b043bcb7c0c0e4f81ad39d99c30', 0.1601098466210745]","['b850faae59f2b433c47f7c086f387650e67f59e6', 0.11016327881416875]","['c3dd7ff8d3e322eac7cd6f8a3c1900e35743ba61', 0.12089445336515342]"
9420,"['068b6f7c30413ec015412ce0b3b9099ee8544d14', 0.014743826700444272]","['5bdf76e1a082d2646990bfe2529c57492b957f34', 0.017839141549132728]","['755ec29ed59b565540e282419cebfca5d00db7e2', 0.030781475810047594]"
9421,"['141c6698c5fd2e57c161f075b6fd654a763ec6e4', 0.01646077261138084]","['78c80b62027661381dd36583c9ea402bd09d3853', 0.011673592020582605]","['ed4e9b1d4ce31503531d8e972528ec0fc40b0188', 0.0200782633388187]"
9422,"['486b128669cef6471aeeff09491ea2f66f14b0cc', 0.015335964051935169]","['95d8036754b6613b222434edef5fedb7c4059a26', 0.06987320612318397]","['c35f3717579c1a27d188fef46faae8c010137e0b', 0.009194219809492794]"
9423,"['66636af567294b1b28ae31d1e98999791f22e44f', 0.03109030534547609]","['90d638822bb3f6cad3b18e4b4fde78dbca937ee1', 0.043769732260554084]","['f77e17fac2d7a8c021602ea8b3c5ab7047ff739b', 3.5032686427960546e-05]"
9424,"['9526bc98c85f5cf2faf1ed94d46efd969262ec3c', 0.03678307767864778]","['f3f7f4bf8f13fe3d48a844acf0bf13970e1e11fe', 0.828741214367186]","['fe36c2be8d0b4d0088986e0cb49f37eba8cef0ea', 0.32818819929175197]"
9425,"['4b07a0d3b215333a9f1fa1b7b28d6afb6c4bb522', 0.0038647858467384492]","['84c33bdd54d19e4ab892371aff99da9a6873c476', 0.0050181577038773476]","['ba4c03751c95043c71b66c2e471b96aec8d28d81', 0.053777274500783095]"
9426,"['23b383702ce270a1582db91b509dd0a3378bf381', 0.056749999148668]","['2a904f51156274c4000ba1dc7028ce072b75a2a7', 0.03405357380638785]","['bae720872fcc7dd8f8c9fa76b23693575365464c', 0.0401186267458136]"
9427,"['059302d21b7ebb4aee8a83a5d15937bba5b27c1c', 0.012156242483909348]","['29c9b3aef786b9a90dc7cf2c8e7ae54d15d2a75e', 8.110301157210814e-05]","['7db9448f1200f7db3bf28d7e08844c9d4683f478', 0.035507808737918936]"
9428,"['4d8178a456aacac1d54a68056793df37118ee8ab', 0.07696029879561073]","['b88fe6b43f01355e6c2cc68bb39f76b9a6ca625c', 0.10568769398636822]","['ff36a62e6d3cd3a26601eb990ccdf0f3a5d50e07', 0.05206425681183534]"
9429,"['6e34de9fd64711834eaa070c7169b9234d47cd52', 0.025716167092592255]","['d7f5a847032d0a1447b6c08995f88d5c4d529839', 0.053379666482785255]","['f8302d7216a7380a85252f75d91a7b9ece5facf0', 0.013987449998515375]"
9430,"['1f92555a980a6265147bff4769ec9c03d70e6474', 0.756026486531444]","['8f8cb9644b042ae93337fcf9ef73503640a49c84', 0.39359417472998237]","['b506d8ad32bbdc7104960dd1044df105db9cb7fe', 0.7381733017942307]"
9431,"['9e2995ef6f37483d86a3d0fad320742b70a5154c', 0.1279160822286183]","['b073dc91db363301716a288c9c05c9a5638a1503', 0.06509403989795481]","['e31a798dcdbc23f7216bf3ef19167169217d8992', 0.03279878222844646]"
9432,"['8fc104e72cbe76222182f37dad8cbd6315900587', 0.0052704974260529]","['bbc7e264300bc3b7097a6256097dd3186c5e9fdf', 0.03288327315949127]","['cced8fc119624c69664c61274f21805a708a104a', 0.05555371947186679]"
9433,"['234623db2bce0cc825aa8975daa125b5aca234bc', 0.01485697025641244]","['389f4822f946a3833e62ab52fc17ea45ae2c620d', 0.0485081711715155]","['af31135371c6414147b5961ea126106b3e0254dc', 0.034781010666597285]"
9434,"['014659e0c10687b952a6d110476e0f87cc9543e4', 0.013082759389751848]","['c00401ed45eb12f7f0ddc0252ec03eebab1bddb1', 0.004311666226323113]","['eee4faaaad901a54f9727fc7884aa431f1251609', 0.010290940526530769]"
9435,"['07d0718333bf5d0a12e1f8411a33d834e342cb72', 0.012631378938374911]","['48d959f9be085384262e6d5c26f36130d27776d8', 0.003728110360122047]","['6d88c73cfa5829ab8c599541d0f6e0f7bd50f2fd', 0.0035034469748691476]"
9436,"['52e0ab2e7dd01010d50f4d21be682fb85708a702', 0.038198913168154734]","['c22128ba1ea940e188a172758fe1e323ec0a2afb', 0.007807888829560678]","['dad697f52ef74a6fa35622fc5cb232a8689fc392', 0.0043278784360394965]"
9437,"['199ceb2cd748dde42dc1e14a1b51a54f59666716', 0.008805094580536967]","['1cc6a88c90812680d76a7797b0f1b477b1405343', 0.005848209168575005]","['b61146578b11c8bde005c2a2ef73835966eddc95', 0.006072950331040992]"
9438,"['68bc3edbc3495747e7b7c322c88d807a0175100a', 0.009980132761634404]","['745f25585b0d0ac38d9860d34e1f6cda4dca331e', 0.026551267435326317]","['a5740270db1f978e7fae23071425f060a379fb89', 0.0048073375311797825]"
9439,"['68bc3edbc3495747e7b7c322c88d807a0175100a', 0.009292923832935583]","['745f25585b0d0ac38d9860d34e1f6cda4dca331e', 0.025423597935868066]","['a5740270db1f978e7fae23071425f060a379fb89', 0.004866749311790465]"
9440,"['134324d7f68ce53b266481637f1846a7bd90a485', 0.0016325353090414544]","['4328b0696508733685a24ff1253e049e1736a88f', 0.01193892801953537]","['640d97943c20d2b8779b74c453a3caf25f5aa5d7', 0.0023437457468051238]"
9441,"['193a5e869017f50f380099c632ca435d23032db2', 0.030680384821602957]","['3058c9f4be9a84dcb3c7a905f26f6aa327753248', 0.028750091486900522]","['f1886cdb8576d625b8b155a139ac87161834f53f', 0.005633706463132183]"
9442,"['8f8cb9644b042ae93337fcf9ef73503640a49c84', 0.006289050980638049]","['c380eec4b91903197b7a8e6840e29f1d9bd2ed55', 0.8452791387690768]","['de3d69016bab58c921243c2774f95232b797f142', 1.0825037316786412]"
9443,"['22284cf5acfd31f48e7bc49c0cfff7b8a5d7b8ee', 0.01170879523459175]","['903d26c502a4a7bbc2e5019b94872702c1fd0841', 0.03144498522676012]","['e244f16389218b4ca5d27c158b4f555efe69dcd0', 0.02192400560037262]"
9444,"['3c0fa36b6ad662279eee7cc3a53ae1b68fc4a1b1', 0.07180099869731549]","['5c2ff7915648bd67d0b71a78f5445cec3caf5125', 0.014686544337771237]","['c7263d23b3624d9b4c378c37fb23b4ee42022ddf', 0.14978869423343677]"
9445,"['697d5b6da282c9d4b5913d462b28002b47a2df21', 0.015279608854590693]","['eca034da158490e4a74869d64425be11e798414f', 0.11780072847381891]","['f5cdea9ba7594b96ec0aab9c02bea6fd4d617a99', 0.019390992599335435]"
9446,"['1ace6b18ffccac5ecc9285f227c3d7625863f67e', 0.1258513090015357]","['7b1c7c1513ea73bba76c07754282edc7bf6feeb2', 0.12585130757961996]","['bb8606391bb8265f008dd9876adbde99739904fb', 0.096003113819878]"
9447,"['035963647cbf1580b861d865210dad74c70e5d10', 0.019518447295764126]","['8f72e86eea128b90afc47ef9ad01f8e4c49fa369', 0.01898368227480937]","['df7b1838ba968887f1e67722bd8a446463fa2887', 0.027206751100241358]"
9448,"['00dcd013c8883ae3392f699ac26d5880e9450f2e', 0.0033129931474491408]","['77003f8f4843a23b7e8c9420b71e92dae1d6c160', 0.010362107439641145]","['fe9fb651555d395f5b9f1cfff0351ee86e1af9e3', 0.02294217929987745]"
9449,"['3dc2dcaac37c409832a12b68e654284bb8be1ed9', 0.023953979436549477]","['9eecf162005956c867f1c2a4f24bea31d71fca41', 0.004376346427518769]","['f6561bfcf39b5d3377bb5c69a4079b3249e51698', 0.004353488256337074]"
9450,"['2bcc617fe42653eb84da92e97cf4edd7d1cbaa4b', 0.0703708464346752]","['94685a2644c8a0cbb385eb5dff317dd8ec7b6023', 0.0070626337815178014]","['a0473015758fb0e5141875079db94dc808b70879', 0.02254767830380443]"
9451,"['42af69e146ad2dc68aa6d2bb08bc93968d2729e2', 0.013100504941288048]","['b0862227bf79b13654a08b1119dd81a2971c1120', 0.015998476590392254]","['f42d5b8bc69eee6010842a223dd12bd56c9d0dd1', 0.012582257159476138]"
9452,"['13127e7108a2fcc2b73b0e02e246b7b37ed23a9a', 0.03937292794985369]","['5967186ff343cacd14bffcdafcac9c4a8d446540', 0.06471861627166413]","['7cd40e2b59c9bc9c97641dd25ee21c5c38cdf92a', 0.061920268000392034]"
9453,"['658c20dae345d21efd5e8ae6c6e550f9fd2ac9c4', 0.06976600268130127]","['faceff1014a898562ff74d68bbeb43552780d946', 0.045167524119189895]","['ff2fa26cdd671579e6a79a6fed37756bd46ca391', 0.09227589254644818]"
9454,"['c8519a5e8bd6a3eeb5de8ac5ae6fcd354c100bec', 0.016310683624916656]","['cf97d88a2ffa7aa8a26fcabe78c9f45c4eeade2f', 0.1181858729676866]","['e5924040d624809abd5e163a8122f114caa8a432', 0.004812811030624929]"
9455,"['4ab8e0e4fd4a7537a724153d0f7c8b8b522c205a', 0.010687520205881436]","['99370493ab38adabc86b44192ffd1aa066e0f304', 0.032076833386145705]","['a3ed5599f6caac78e33a49f5c02ec0946e9d9e4c', 0.04143730072263276]"
9456,"['21022cb8554d05b1c842e16720449eedb6a50ba0', 0.013340898062014314]","['858a605bf63e86b2d679a6cc0286dacefd86cacd', 0.00585481734339005]","['969c6b0ed3d32bc8ffd5a57a66c080d40c441437', 0.00640415852817579]"
9457,"['2b6b0d514e6a5860821c0ffc6cc592cfb47a398b', 0.0021218260347171274]","['a7776a340c8f400169c4d920ff050540871bae85', 0.003944379545107381]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.0034016097158525087]"
9458,"['215b3a1c24ef509f4209bb768e1d2119367555ca', 0.00910996639544611]","['a0dce0b16fe9f6d29122769212aeec94cfd461f8', 0.009131250357274832]","['fbcfbd4e3093f367e49cd8b4779d9c968c5a734d', 0.01849869286478512]"
9459,"['2f21d26599ee8ca8453a01777fb7c95c802297ad', 0.06741325656715792]","['84f629889561d30fe15b068b078ff42ce4b63b9a', 0.025277466135115636]","['b99c26dc274af28cb9886ecbb734c2c6275858b2', 0.007670017681370956]"
9460,"['01b49327ed6ba4717e743a6debe0eb4d3b88c49a', 0.14925952416013047]","['3a8f3bee85079567006ecd9638c0dc18f57e2325', 0.1204934866395021]","['6cc646a079ab163ca0dd1a9b995493ed34cf8eb2', 0.12091912122474292]"
9461,"['81962dc36fd7b9df3a2c0bd4a4f8aacaa00f2991', 0.043188776102134965]","['9b28e8029b491cca631d5f2e11ce7b1e08e160c2', 0.026701423849262367]","['b6beb8adfa503ce8791aa0a42e387f47d5f27b21', 0.0405780660203591]"
9462,"['503e1d1477648a057c95a6292d4c0bc5f2fba36d', 0.015902810495322918]","['54b499f6721eefb7c8b5e1ac0cefed5ed36960ca', 0.011211493884151347]","['a6232b15dbed7cda9e37d8552cabae1f5f7cdb4e', 0.010845663611717096]"
9463,"['68be51a4f3233adda163cf633721eed4fce23aed', 0.03867971808239518]","['8436938d4dc1956fdf448d30fb538d326e5c71b7', 0.03490100780987152]","['cced8fc119624c69664c61274f21805a708a104a', 0.027901228349976343]"
9464,"['610e3a234354f9c40045d784482dab9771814126', 0.008359352666282216]","['aad7263839296ec1ceff7856000dfd9f6943ea38', 0.04067685911313821]","['b0188b5f7ccb3b39fd0a8e864a8a55c51b5ea2f8', 0.016607975604053308]"
9465,"['42eb8310fea3b262bc7eb610a12c88bc8b69e5e1', 0.01741344430291808]","['5f139688865645b2c3cdc8ae565a624a7424ee21', 0.019092525847357135]","['ae914672ad6acef8614653366d1d3d4fa078af76', 0.05195482368287464]"
9466,"['088f09fa2ffcd139201a74b1d2fb9fec5ea9b18e', 0.0068207340335920425]","['2a1ef3e4acae650aa05d584769aecd2f75741eef', 0.0139739184156732]","['fd1ca8d224a8f478aa26e312e8becd709f247e57', 0.012977680449791414]"
9467,"['82ad09fd7b5f060c2b86c571d3ab64b7604cab9f', 0.005838800740654583]","['a43a7ca239a46b5803abf29653e47ae5582adeae', 0.0005507585604115502]","['ccfc01ff5cd6ab429468e61276ae9e170f7f1aed', 0.011861783161391214]"
9468,"['37c45861a2e63eb1a2d40f0c5c72007d74b20530', 0.012815224763079634]","['5968cfc1654db220a325d24f402dbf65288c4adc', 0.03310541389779775]","['fd6e0e1b031d74d662cd2f08314237ee2341b99e', 0.06667643242900163]"
9469,"['406396e4f6b7c960fd984bfcc27ba0086d5fd4f3', 1.2535874632205173]","['a2dc95ad3c100d9705fe60de74d8bb23df29ecc0', 0.013596766819549369]","['d1939783a0e85a8017cdeccaa315c03aa4a23aaa', 0.0021603213661106602]"
9470,"['2b6b0d514e6a5860821c0ffc6cc592cfb47a398b', 0.0021468073752074824]","['a7776a340c8f400169c4d920ff050540871bae85', 0.004291985015865278]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.0039643878059138745]"
9471,"['30fc3745c3352da07db464713d2e232820e79d30', 0.035539449018658284]","['6ad86d7ae0ba450fcd150012d311fac326e8ab80', 0.040260006565871045]","['7180d802b3fb07bd3b739b5f376325d058d9c447', 0.0009943888321967236]"
9472,"['37f3a5eba1f48457681b886ed0d0460e280980f3', 0.10493698634311642]","['3bf52821793a93936a06692f98df2f93217ad3cd', 0.11584425545632068]","['d3a4c20180e5c64806b030ccc5dd71d23cd5d32d', 0.007055654537240465]"
9473,"['0fdffb6391f779c93276518f5ec353d1dfc04ac1', 0.1701696771691081]","['3cdf2e5cb987eea62adec431c7712e08f1f49532', 0.11337024716137965]","['72cbe3cebe179caab585739ea52ed99fe08038a0', 0.0004300610305202301]"
9474,"['218cc711fca62ad5e39cc3bcbc3c8b0f24cdf2ce', 0.0023956134924649148]","['e19e72b42fcd1b789a8b471ca7bb89823ef81d21', 0.0004965446633287186]","['f919971d634782916e7af4cc03252fa1b4f531f1', 0.005974325691146422]"
9475,"['2c929edbaafd84070eac5577c3a965bd4d06bdf6', 0.009274236357036421]","['bc378826a427f04696a4319ee7bc389f7add9152', 0.00014785953458791465]","['c44236ae938e4a347b0c0f45b01298a122201936', 0.2555077001784909]"
9476,"['66636af567294b1b28ae31d1e98999791f22e44f', 0.007141027460052134]","['b523c8eb27cce8c2bf643bb627ec659b1549a4df', 0.029837370947868497]","['f553b3f17e06236f27141e6a069adb1a111ad98e', 0.014948477983266368]"
9477,"['3253a901921fdc14093a3284623dba116c960be8', 0.006810694177411321]","['4b6d1fb62886c0bf9fd04909bf577ea60cabfbee', 0.0038763506510306974]","['c29748c9a2d534c330191dbc4473b28bc4f995f0', 0.0038075791486701744]"
9478,"['00ace7600f43500e64f432eba5e1e505670e7b43', 0.010253173760208604]","['0c3ec351c34e3ab17155209ebd14877d70a249fe', 0.0022847339942397775]","['6c9d7e89879c414e5f3db7b418f8b70f6bd702b6', 0.02502946813983843]"
9479,"['20e51135bc4e3e434d51586838b40833fd50d4a8', 0.0026059311716590317]","['927f3aa789d12dd655c8bc853fe24cbc1a95bae1', 0.05014613589718561]","['c92d4653f026a6e85867ab11801eb0a40938cf9a', 0.02582041053305525]"
9480,"['7d3f87f072f81bbcb46a7a1d25df112e07bc702d', 0.0546207573577309]","['88462a430a94ec2873c14cfd87b36dc4b4f6ba93', 0.05709058243257847]","['e80607270226022f9e04d5ffe15e2527b5811d94', 0.09918271802799249]"
9481,"['29acdd212fea6d64b4d9c40903698a8693644808', 0.10773616817048222]","['d4a482c9b9ff6a4f447bbe6a111c05691ac42ea5', 0.1075665497757346]","['d6ca6dd3ab5b4f99e5cde6228d4a0b3afbf97880', 0.10407617017266534]"
9482,"['177e37420272e41a74bdc1c2cf71ff1beb9768ee', 0.055107942178599864]","['3ea469208a9f4d88e7768ee177129cea1137b5c3', 0.01808376181727926]","['7180d802b3fb07bd3b739b5f376325d058d9c447', 0.01583146857777799]"
9483,"['39d2b3ea60c6c5a965b578c507e76e1c1dc1b1a2', 0.30648183617005154]","['7d3f87f072f81bbcb46a7a1d25df112e07bc702d', 0.3459316477096648]","['fcae2e55cca6de5cb1275162d71710b7d4e9060d', 0.257547180337713]"
9484,"['2ae1b593708804ee1fe2a60e089b0d635b6f2b0b', 4.5741902097131107e-05]","['bf3f349ce25fd5b5a2f1a0467a191b222c62c0b1', 0.04506156707458288]","['c0d5b19227fe37d6ac5ab5340f8dda9555199934', 0.03689630381510546]"
9485,"['2b6b0d514e6a5860821c0ffc6cc592cfb47a398b', 0.0021218260347171274]","['a7776a340c8f400169c4d920ff050540871bae85', 0.003944379545107381]","['e0f08af1eb449b3e5e1a61a130c4ffb2c3e3cb04', 0.0034016097158525087]"
9486,"['658c20dae345d21efd5e8ae6c6e550f9fd2ac9c4', 0.012500720150118168]","['faceff1014a898562ff74d68bbeb43552780d946', 0.023167421399150148]","['ff2fa26cdd671579e6a79a6fed37756bd46ca391', 0.010372574289996106]"
9487,"['20f0910be2069a94138d4a1a0775d2c4a7331c3a', 0.010025323244027764]","['567c6809c1267b1896f3f4200b299a5b2c7c6d1e', 0.022237126393031062]","['5b11144d6fa7a6d0c9110096c1d48f190fc5b38b', 0.037843746769569066]"
9488,"['864907c2a6d76f97f2a95e04c16d097bb6b73b94', 0.07471100879245035]","['c3dd7ff8d3e322eac7cd6f8a3c1900e35743ba61', 0.016541532248264358]","['c631a60d39b26bd3fc85c32589c850a25faeadd8', 0.06476432975037703]"
9489,"['00e45b16d0115984a825c1fabbb152123ec237f3', 0.01514965105947738]","['2a2e8d4aab003e1f1877d290d14f1bfe2c162a93', 0.046371628915324745]","['e11fc6efb9438bc0963b95e3502d90a8a71176b8', 0.059377945993971344]"
9490,"['583d6a47e71800f25b2b2a067b152311964c5bf6', 0.029376417130113647]","['8d8c12a45d3fa7f8b97c23e709a5d73d7fdac3e4', 0.011679072459030226]","['d3f3b29a37ae83b75585bb79d24b189fca9fa698', 0.02052589816736203]"
9491,"['49f74f5784c6cce979d6ce1f093b9177bb57b5fe', 0.2019742254779213]","['77d18e25e25982b967d330846fb87f1b522f6df0', 0.015908456353057973]","['f4a4ae5f738ab1b5c4557383286700957db43a74', 0.23050479599653248]"
9492,"['03dcb9a92880a8d560fd3f98fdb3b2eaa82049d6', 0.014340388830650799]","['9b4e7509e6e5f182fd34dd505b8f3b538fcc8e5f', 0.006363027773666273]","['dff16557c9f3400aea5ac90c352a0d5651d4d9db', 0.0023623890619462406]"
9493,"['0ce368f26c66107a59dd8f0a1c220a26052ad706', 0.019636080118043762]","['21aef85a86497acf6a9a83a024c8f3268318efe1', 0.021016601819517613]","['25a759e0a128fbc76a7c511e9c4a2e6fa2764fab', 0.05809955223650763]"
9494,"['293bb3ea273d01f720b53eef35ea9bc5c07da8b9', 0.0028996105946054195]","['d6fb70f92af3d989622169b42a3b5cab377fff0c', 0.0004186607278674612]","['d955b01d505b4e3bcd07b10a98f8aa7b013c213b', 0.0015843953610679695]"
9495,"['267702602c84e92312cd57efea7da443f1c718e8', 0.03672310254591096]","['598c0ab6956d3e48e604314fe8ad998c8f87bb72', 0.0009019341436622837]","['5c226a94f7a5288e72ab63f1afa005820578ea25', 0.02588033075138498]"
9496,"['3112dc773cc417ee0ac78c763e0dd625a4e0bb29', 0.016754134051454702]","['94c36ef76c17dd128ce6c59bafb10cf8d774c22a', 0.007445723051840458]","['d91ef792380d15db49ba4180e49e185e08b23a39', 0.025287849750315398]"
9497,"['4a8b7ba2d67333999d0e49c08beae64b1e1b91e3', 0.0028195473598478784]","['93621401a43fa4e5ff8288b5530803d083e18ef1', 0.0001836206343569026]","['c29748c9a2d534c330191dbc4473b28bc4f995f0', 0.004483067555348409]"
9498,"['50a850ebb921bb92e6fab66ea50b51536079396f', 0.017044685818099557]","['8480023ef015abfd8ed211f0bba1fd382555d9dd', 0.02066237422105202]","['e9376100c11f668b79055ae6fe482684ac2a9b24', 0.014470311915706769]"
9499,"['3e5e7315e4cd60fe09de26cfa28f255129f1e67a', 0.024278991606754036]","['8d8c12a45d3fa7f8b97c23e709a5d73d7fdac3e4', 0.03491857435962206]","['d3f3b29a37ae83b75585bb79d24b189fca9fa698', 0.018881570541444275]"
9500,"['02432ba67acb18ede33bc12674be111c145723ae', 0.007430719105483794]","['78a4be8416b9d611115d39fcd79d51da2c14bacc', 0.0023223024438363674]","['b2f7e156b4c1888ce907a503c9dafd7c365f56c8', 0.005258522224921441]"
9501,"['14b3397584208befb426aecfbe3fe0d65278e9b2', 0.010747430795213604]","['21423103e39bdafab872cf8a98c1700088a5e391', 0.004076366676955418]","['a671db0ac85d218136afabee459fa5da92fd9aaa', 0.03715020507349779]"
9502,"['1c59e601aa0f2cfd1cb27a204d150075acc19683', 0.014356053365206827]","['2b3ae079d1a5a1b2a92579bf6c9414dc1ffd7c65', 0.05570316999083015]","['3fa37d966f48653630d4dbcdc2d68471156131ef', 0.03863885509027684]"
9503,"['69642e9647406069f788562235ab3ce1367584f8', 0.01459290321455161]","['74ab8615bc750595e19597c1071580c7979773d6', 0.006052022666183494]","['7df8d77b1cd511c29fff8a8ff4fd240354b99bf9', 0.002736193404504107]"
9504,"['6fb9003fa192f74e898c9a1ffd042d9d0bbe98f9', 0.02411873447314682]","['e0437e09d459c2987f66771b9828324a7d537a34', 0.08235135448468986]","['f75f7b5ced570a977b204f19d8ee1cbe57748f51', 0.09415270075864841]"
9505,"['374fd93d24ce18eea6018fe6445a95c23ba95fdb', 0.05448396587068412]","['5f0951867e8f532dbab86e44f1b68018e60123f6', 0.08819570133564872]","['6f36f3f3db1fdce691fadc2288e73a253639699d', 0.007417876451442176]"
